Month,Total Gallons,Postal Code
5/1/2016,2938100,78749
5/1/2016,6197100,78737
5/1/2016,734000,78750
5/1/2016,6902500,78722
5/1/2016,38979600,78705
5/1/2016,16235400,78752
5/1/2016,11010400,78752
5/1/2016,26524400,78757
5/1/2016,14515900,78735
5/1/2016,12232800,78746
5/1/2016,13572200,78726
5/1/2016,36976600,78704
5/1/2016,49990200,78704
5/1/2016,681500,78701
5/1/2016,34050300,78739
6/1/2016,627500,78736
6/1/2016,25000,78745
6/1/2016,46000,78749
6/1/2016,4489600,78721
6/1/2016,966900,78751
6/1/2016,7200,78723
6/1/2016,1900,78738
6/1/2016,19700,78736
6/1/2016,265300,78746
6/1/2016,13035500,78751
6/1/2016,5397400,78717
6/1/2016,33341000,78705
6/1/2016,419900,78719
6/1/2016,57000,78652
6/1/2016,1593700,78735
6/1/2016,6500,78724
6/1/2016,149900,78756
6/1/2016,5833100,78730
6/1/2016,34200,78758
6/1/2016,11933300,78717
6/1/2016,710600,78703
6/1/2016,624300,78705
6/1/2016,325500,78731
6/1/2016,6500,78617
6/1/2016,641200,78660
6/1/2016,46786800,78744
6/1/2016,279900,78747
6/1/2016,22100,78701
6/1/2016,193700,78725
6/1/2016,534300,78731
6/1/2016,3093000,78729
6/1/2016,19200,78727
6/1/2016,995100,78613
6/1/2016,72100,78722
6/1/2016,9900,78747
6/1/2016,21064900,78729
6/1/2016,1638400,78741
6/1/2016,20200,78702
6/1/2016,11333100,78724
6/1/2016,6106800,78737
6/1/2016,23300,78717
6/1/2016,52998400,78704
6/1/2016,3193100,78722
6/1/2016,2070300,78744
6/1/2016,42430500,78704
6/1/2016,19000,78724
6/1/2016,247900,78723
6/1/2016,10400,78741
6/1/2016,16300,78652
6/1/2016,4261000,78748
6/1/2016,24964300,78702
6/1/2016,197000,78721
6/1/2016,385000,78703
6/1/2016,0,78725
6/1/2016,64134300,78759
6/1/2016,29700,78751
6/1/2016,15352800,78701
6/1/2016,51600,78739
6/1/2016,2838300,78736
6/1/2016,3600,78729
6/1/2016,65838200,78745
6/1/2016,34283800,78727
6/1/2016,1868700,78719
6/1/2016,743300,78702
6/1/2016,855600,78701
6/1/2016,7430900,78728
6/1/2016,22279100,78747
6/1/2016,2850200,78725
6/1/2016,31100,78757
6/1/2016,2203200,78652
6/1/2016,4005200,78727
6/1/2016,26900,78726
6/1/2016,86600,78730
6/1/2016,30800,78660
6/1/2016,19700,78705
6/1/2016,9438300,78735
6/1/2016,18589500,78731
6/1/2016,17969600,78752
6/1/2016,24100,78754
6/1/2016,109900,78742
6/1/2016,669500,78746
6/1/2016,22804300,78727
6/1/2016,4200,78728
6/1/2016,4200,78721
6/1/2016,2182100,78613
6/1/2016,4671400,78660
6/1/2016,43320700,78753
6/1/2016,23720200,78729
6/1/2016,31612500,78746
6/1/2016,58421000,78748
6/1/2016,23641500,78723
6/1/2016,18900,78756
6/1/2016,7608000,78722
6/1/2016,5946100,78756
6/1/2016,11528900,78702
6/1/2016,68700,78759
6/1/2016,35000,78744
6/1/2016,7549600,78747
6/1/2016,15600,78748
6/1/2016,2600,78753
6/1/2016,146600,78704
6/1/2016,1443700,78728
6/1/2016,22207200,78724
6/1/2016,91300,78653
6/1/2016,25700,78750
6/1/2016,13600,78737
6/1/2016,16940900,78741
6/1/2016,35476400,78717
6/1/2016,37300,78733
6/1/2016,14037900,78721
6/1/2016,3955700,78726
6/1/2016,10887500,78736
6/1/2016,1045000,78730
6/1/2016,12904400,78726
6/1/2016,2808700,78704
6/1/2016,5697100,78728
6/1/2016,32757600,78723
6/1/2016,226700,78742
6/1/2016,1559700,78653
6/1/2016,41586600,78758
6/1/2016,57313200,78753
6/1/2016,7747200,78705
6/1/2016,19560500,78617
6/1/2016,19038900,78754
6/1/2016,8673200,78660
6/1/2016,11295600,78752
6/1/2016,17219700,78726
6/1/2016,2879600,78754
6/1/2016,1610400,78750
6/1/2016,350600,78757
6/1/2016,38504700,78759
6/1/2016,53909300,78758
6/1/2016,733000,78759
6/1/2016,4100900,78753
6/1/2016,804300,78701
6/1/2016,3107600,78749
6/1/2016,12805000,78703
6/1/2016,3280100,78745
6/1/2016,3019500,78758
6/1/2016,14293800,78751
6/1/2016,32636300,78745
6/1/2016,9664700,78756
6/1/2016,14036600,78757
6/1/2016,20272100,78748
6/1/2016,12715700,78750
6/1/2016,29010300,78744
6/1/2016,78998400,78741
6/1/2016,19372800,78730
6/1/2016,48667700,78731
6/1/2016,2400,78732
6/1/2016,4448900,78617
6/1/2016,13113900,78746
6/1/2016,50004800,78749
6/1/2016,658600,78742
6/1/2016,55359100,78750
6/1/2016,16350200,78735
6/1/2016,29546100,78757
6/1/2016,45831900,78703
6/1/2016,17702100,78749
6/1/2016,31815900,78739
6/1/2016,23466800,78754
6/1/2016,151600,78752
7/1/2016,994200,78703
7/1/2016,3259600,78736
7/1/2016,8309200,78747
7/1/2016,85500,78751
7/1/2016,54000,78744
7/1/2016,6800,78617
7/1/2016,78600,78717
7/1/2016,3389700,78744
7/1/2016,33949500,78735
7/1/2016,53351300,78727
7/1/2016,70028000,78746
7/1/2016,267300,78742
7/1/2016,3467100,78725
7/1/2016,173000,78721
7/1/2016,6500,78753
7/1/2016,2403800,78613
7/1/2016,43800,78652
7/1/2016,8390400,78748
7/1/2016,14585800,78756
7/1/2016,33000,78660
7/1/2016,3546700,78735
7/1/2016,12637100,78724
7/1/2016,46300,78727
7/1/2016,25700,78652
7/1/2016,1233800,78701
7/1/2016,269400,78723
7/1/2016,48800,78758
7/1/2016,22200,78748
7/1/2016,138000,78742
7/1/2016,1162800,78731
7/1/2016,34600,78701
7/1/2016,23085600,78727
7/1/2016,23482900,78724
7/1/2016,16900,78736
7/1/2016,875800,78731
7/1/2016,8415100,78728
7/1/2016,7968800,78749
7/1/2016,999000,78746
7/1/2016,971500,78747
7/1/2016,1119200,78702
7/1/2016,5803200,78756
7/1/2016,49900,78757
7/1/2016,12390400,78717
7/1/2016,53345800,78753
7/1/2016,72679100,78703
7/1/2016,345300,78704
7/1/2016,7600,78723
7/1/2016,113100,78750
7/1/2016,49394600,78758
7/1/2016,47000,78749
7/1/2016,63232600,78717
7/1/2016,102800,78745
7/1/2016,257500,78725
7/1/2016,21008000,78748
7/1/2016,156100,78759
7/1/2016,32400,78737
7/1/2016,37822400,78730
7/1/2016,11400,78702
7/1/2016,13473000,78703
7/1/2016,3997300,78729
7/1/2016,35100,78724
7/1/2016,15329300,78746
7/1/2016,89851400,78745
7/1/2016,72400,78705
7/1/2016,5300,78721
7/1/2016,985600,78736
7/1/2016,433300,78719
7/1/2016,5638800,78730
7/1/2016,3222500,78613
7/1/2016,24700,78739
7/1/2016,10700900,78735
7/1/2016,2976300,78741
7/1/2016,24958200,78726
7/1/2016,1807100,78728
7/1/2016,24294900,78723
7/1/2016,1737000,78719
7/1/2016,75600,78726
7/1/2016,92832000,78749
7/1/2016,11600,78747
7/1/2016,51900,78756
7/1/2016,22377900,78729
7/1/2016,686800,78746
7/1/2016,22409600,78617
7/1/2016,1687000,78660
7/1/2016,750700,78701
7/1/2016,213700,78730
7/1/2016,14829300,78701
7/1/2016,371100,78724
7/1/2016,20592800,78736
7/1/2016,357000,78722
7/1/2016,31700,78754
7/1/2016,5102800,78617
7/1/2016,5100,78728
7/1/2016,55437400,78744
7/1/2016,5001900,78660
7/1/2016,11274500,78702
7/1/2016,14376300,78750
7/1/2016,13661400,78757
7/1/2016,12339300,78751
7/1/2016,17842100,78754
7/1/2016,35100,78741
7/1/2016,0,78725
7/1/2016,3149600,78722
7/1/2016,5600,78729
7/1/2016,6270300,78753
7/1/2016,1829600,78703
7/1/2016,871700,78705
7/1/2016,29800,78738
7/1/2016,4450000,78754
7/1/2016,6142300,78727
7/1/2016,2948500,78652
7/1/2016,48545600,78739
7/1/2016,11723600,78717
7/1/2016,4057100,78704
7/1/2016,20429700,78741
7/1/2016,39800500,78723
7/1/2016,13064000,78726
7/1/2016,1279000,78730
7/1/2016,55900,78733
7/1/2016,5515100,78726
7/1/2016,7606500,78728
7/1/2016,15647200,78721
7/1/2016,32319300,78705
7/1/2016,17699800,78731
7/1/2016,4746400,78721
7/1/2016,30470600,78754
7/1/2016,81456900,78750
7/1/2016,30128200,78729
7/1/2016,31516400,78747
7/1/2016,17043400,78751
7/1/2016,10520700,78705
7/1/2016,686000,78757
7/1/2016,2007700,78653
7/1/2016,39838800,78759
7/1/2016,205000,78752
7/1/2016,86062200,78748
7/1/2016,15159300,78737
7/1/2016,10547000,78660
7/1/2016,804200,78742
7/1/2016,98053200,78759
7/1/2016,50539700,78758
7/1/2016,41863800,78757
7/1/2016,213800,78653
7/1/2016,6088700,78745
7/1/2016,8400,78732
7/1/2016,28545500,78702
7/1/2016,54971900,78704
7/1/2016,88669200,78731
7/1/2016,17549300,78752
7/1/2016,5593500,78758
7/1/2016,28739500,78744
7/1/2016,32876800,78745
7/1/2016,77545700,78741
7/1/2016,13926200,78752
7/1/2016,54961000,78753
7/1/2016,59731600,78704
7/1/2016,1281900,78751
7/1/2016,2077700,78750
7/1/2016,218600,78756
7/1/2016,17087500,78749
7/1/2016,10754200,78722
7/1/2016,1539300,78759
8/1/2016,82200,78726
8/1/2016,2323200,78613
8/1/2016,139000,78759
8/1/2016,3145300,78722
8/1/2016,1735500,78759
8/1/2016,5958500,78730
8/1/2016,61300,78744
8/1/2016,1412200,78746
8/1/2016,151200,78751
8/1/2016,64400,78749
8/1/2016,1876100,78730
8/1/2016,13500,78702
8/1/2016,9190400,78728
8/1/2016,42818300,78730
8/1/2016,2118800,78703
8/1/2016,12788900,78724
8/1/2016,30100,78736
8/1/2016,25600,78727
8/1/2016,329000,78721
8/1/2016,17000,78753
8/1/2016,3287400,78652
8/1/2016,1797200,78703
8/1/2016,1666300,78660
8/1/2016,18909700,78731
8/1/2016,250300,78756
8/1/2016,6600,78721
8/1/2016,23100,78660
8/1/2016,34529300,78735
8/1/2016,1123700,78705
8/1/2016,10463400,78717
8/1/2016,440000,78653
8/1/2016,112800,78745
8/1/2016,24345000,78723
8/1/2016,5362900,78735
8/1/2016,27800,78737
8/1/2016,1932500,78719
8/1/2016,330300,78723
8/1/2016,3950300,78725
8/1/2016,7376200,78747
8/1/2016,48567700,78753
8/1/2016,4124000,78741
8/1/2016,74736100,78703
8/1/2016,273600,78722
8/1/2016,233500,78725
8/1/2016,187600,78739
8/1/2016,12109000,78748
8/1/2016,854500,78731
8/1/2016,1469400,78731
8/1/2016,6200,78729
8/1/2016,6077300,78729
8/1/2016,2722100,78736
8/1/2016,364800,78704
8/1/2016,31800,78754
8/1/2016,1258500,78701
8/1/2016,861800,78746
8/1/2016,86300,78742
8/1/2016,13656300,78703
8/1/2016,19581700,78754
8/1/2016,35500,78652
8/1/2016,42100,78741
8/1/2016,4770800,78660
8/1/2016,14283400,78752
8/1/2016,14649700,78737
8/1/2016,2312400,78728
8/1/2016,17300,78748
8/1/2016,1577600,78736
8/1/2016,436900,78724
8/1/2016,2461000,78613
8/1/2016,6071700,78753
8/1/2016,17386600,78752
8/1/2016,143700,78705
8/1/2016,39700,78701
8/1/2016,4600,78728
8/1/2016,1170600,78751
8/1/2016,87474600,78759
8/1/2016,7443300,78745
8/1/2016,3900,78617
8/1/2016,1293800,78747
8/1/2016,35300,78724
8/1/2016,55497400,78727
8/1/2016,0,78725
8/1/2016,59700,78652
8/1/2016,32194000,78705
8/1/2016,452500,78719
8/1/2016,2629900,78750
8/1/2016,22519400,78724
8/1/2016,89400,78750
8/1/2016,106300,78756
8/1/2016,2300,78723
8/1/2016,69945300,78750
8/1/2016,100,78738
8/1/2016,300,78747
8/1/2016,4214400,78754
8/1/2016,40648800,78723
8/1/2016,60400,78757
8/1/2016,14324100,78750
8/1/2016,23228500,78727
8/1/2016,51900,78717
8/1/2016,10716400,78735
8/1/2016,15376700,78746
8/1/2016,223400,78730
8/1/2016,244800,78742
8/1/2016,1461100,78702
8/1/2016,12541600,78717
8/1/2016,17394100,78749
8/1/2016,45400,78758
8/1/2016,3908100,78744
8/1/2016,26135200,78729
8/1/2016,4654200,78721
8/1/2016,8664000,78727
8/1/2016,6836200,78728
8/1/2016,70900,78733
8/1/2016,14767900,78721
8/1/2016,12860500,78726
8/1/2016,20070900,78741
8/1/2016,6169200,78704
8/1/2016,4675600,78726
8/1/2016,92328200,78749
8/1/2016,46291000,78757
8/1/2016,28622800,78744
8/1/2016,12472700,78751
8/1/2016,11914700,78722
8/1/2016,27667700,78702
8/1/2016,1084900,78701
8/1/2016,76736900,78741
8/1/2016,52506500,78758
8/1/2016,91915300,78748
8/1/2016,41744100,78759
8/1/2016,1062300,78757
8/1/2016,23313700,78748
8/1/2016,60698600,78704
8/1/2016,4978900,78617
8/1/2016,69772300,78746
8/1/2016,48351300,78758
8/1/2016,11291400,78702
8/1/2016,53906100,78744
8/1/2016,50383500,78717
8/1/2016,11830600,78705
8/1/2016,18483000,78751
8/1/2016,55876400,78704
8/1/2016,55318900,78753
8/1/2016,16886900,78756
8/1/2016,847700,78742
8/1/2016,33477400,78745
8/1/2016,89585500,78745
8/1/2016,10271800,78660
8/1/2016,7609400,78758
8/1/2016,27691500,78754
8/1/2016,20804900,78617
8/1/2016,32903500,78747
8/1/2016,95100500,78731
8/1/2016,22180600,78736
8/1/2016,15144400,78701
8/1/2016,76224700,78739
8/1/2016,30565900,78729
8/1/2016,12600,78732
8/1/2016,28308700,78726
8/1/2016,6098200,78756
8/1/2016,1634000,78653
8/1/2016,15333100,78757
8/1/2016,214400,78752
8/1/2016,8465900,78749
9/1/2016,9873400,78735
9/1/2016,1379000,78702
9/1/2016,40000,78701
9/1/2016,5300,78617
9/1/2016,26124700,78702
9/1/2016,3735200,78744
9/1/2016,75800,78756
9/1/2016,13912200,78751
9/1/2016,4727600,78660
9/1/2016,46800,78749
9/1/2016,32300,78754
9/1/2016,3373000,78722
9/1/2016,4744700,78735
9/1/2016,29000,78717
9/1/2016,170700,78721
9/1/2016,34000,78758
9/1/2016,7311200,78727
9/1/2016,3300,78722
9/1/2016,17913400,78752
9/1/2016,1190300,78731
9/1/2016,81200,78726
9/1/2016,2615200,78613
9/1/2016,281600,78722
9/1/2016,12898400,78756
9/1/2016,18900,78660
9/1/2016,53079200,78758
9/1/2016,709300,78660
9/1/2016,2000,78753
9/1/2016,10943700,78705
9/1/2016,9666500,78748
9/1/2016,1798400,78728
9/1/2016,5400,78728
9/1/2016,363300,78723
9/1/2016,50921100,78744
9/1/2016,73603400,78745
9/1/2016,1028200,78747
9/1/2016,35346100,78745
9/1/2016,261500,78704
9/1/2016,2384900,78613
9/1/2016,73100,78744
9/1/2016,53289600,78739
9/1/2016,5562500,78729
9/1/2016,70621900,78748
9/1/2016,148900,78759
9/1/2016,12540400,78724
9/1/2016,13800,78739
9/1/2016,99300,78652
9/1/2016,24469400,78723
9/1/2016,2777100,78652
9/1/2016,27600,78741
9/1/2016,686300,78731
9/1/2016,1241000,78746
9/1/2016,270900,78730
9/1/2016,1169800,78705
9/1/2016,33000,78757
9/1/2016,5100,78729
9/1/2016,23197400,78726
9/1/2016,14712400,78746
9/1/2016,33100,78727
9/1/2016,38600,78652
9/1/2016,544300,78757
9/1/2016,16500,78737
9/1/2016,27400,78750
9/1/2016,12188600,78717
9/1/2016,0,78725
9/1/2016,24318000,78727
9/1/2016,415000,78719
9/1/2016,7274200,78717
9/1/2016,3175500,78741
9/1/2016,6850700,78728
9/1/2016,2100,78747
9/1/2016,17800,78724
9/1/2016,19600,78748
9/1/2016,4923600,78754
9/1/2016,97700,78705
9/1/2016,41290500,78758
9/1/2016,1507200,78703
9/1/2016,91700,78751
9/1/2016,16600,78702
9/1/2016,71800,78745
9/1/2016,5100,78721
9/1/2016,63092200,78703
9/1/2016,116800,78742
9/1/2016,82443000,78741
9/1/2016,871700,78736
9/1/2016,14703400,78750
9/1/2016,278400,78756
9/1/2016,186800,78725
9/1/2016,7586400,78747
9/1/2016,100,78738
9/1/2016,1133200,78701
9/1/2016,19900,78736
9/1/2016,3300300,78725
9/1/2016,24175400,78729
9/1/2016,230400,78724
9/1/2016,481000,78746
9/1/2016,1592400,78719
9/1/2016,64126500,78749
9/1/2016,203700,78653
9/1/2016,1612700,78703
9/1/2016,15263700,78757
9/1/2016,42177900,78717
9/1/2016,14129900,78726
9/1/2016,4585900,78726
9/1/2016,19806400,78741
9/1/2016,2199500,78736
9/1/2016,13745800,78721
9/1/2016,6003800,78728
9/1/2016,4830500,78704
9/1/2016,71100,78733
9/1/2016,21056900,78735
9/1/2016,47676400,78746
9/1/2016,1350200,78701
9/1/2016,20481700,78617
9/1/2016,15995100,78701
9/1/2016,8035700,78737
9/1/2016,4649500,78721
9/1/2016,117800,78752
9/1/2016,20079100,78754
9/1/2016,12939100,78752
9/1/2016,5092200,78753
9/1/2016,34159500,78744
9/1/2016,21631900,78724
9/1/2016,23507100,78754
9/1/2016,16880700,78751
9/1/2016,13842500,78736
9/1/2016,5146800,78745
9/1/2016,23641000,78748
9/1/2016,10200,78732
9/1/2016,56718600,78704
9/1/2016,221700,78742
9/1/2016,57430700,78753
9/1/2016,5943400,78756
9/1/2016,14621600,78703
9/1/2016,42633600,78727
9/1/2016,8995100,78660
9/1/2016,60619600,78750
9/1/2016,35302000,78757
9/1/2016,5759400,78758
9/1/2016,35849200,78723
9/1/2016,41245700,78753
9/1/2016,30884500,78730
9/1/2016,39866700,78705
9/1/2016,1223800,78751
9/1/2016,5403400,78730
9/1/2016,26777600,78747
9/1/2016,4646700,78617
9/1/2016,24598200,78729
9/1/2016,5855600,78749
9/1/2016,18417900,78749
9/1/2016,19572300,78731
9/1/2016,69850900,78731
9/1/2016,2090500,78759
9/1/2016,40522600,78759
9/1/2016,1466800,78750
9/1/2016,1694600,78653
9/1/2016,728800,78742
9/1/2016,48978800,78704
9/1/2016,9085200,78722
9/1/2016,1324800,78730
9/1/2016,76283600,78759
9/1/2016,11815500,78702
10/1/2016,28000,78757
10/1/2016,710500,78746
10/1/2016,41800,78739
10/1/2016,12700,78737
10/1/2016,36500,78756
10/1/2016,4800300,78660
10/1/2016,150700,78759
10/1/2016,8060500,78728
10/1/2016,36000,78701
10/1/2016,205900,78730
10/1/2016,21000,78741
10/1/2016,1392200,78747
10/1/2016,3051800,78736
10/1/2016,117500,78751
10/1/2016,1591400,78613
10/1/2016,3256600,78741
10/1/2016,23700,78722
10/1/2016,674600,78746
10/1/2016,7788100,78727
10/1/2016,35300,78754
10/1/2016,85900,78745
10/1/2016,0,78653
10/1/2016,3700,78617
10/1/2016,47100,78717
10/1/2016,9027000,78748
10/1/2016,32300,78748
10/1/2016,45800,78758
10/1/2016,392400,78719
10/1/2016,168500,78752
10/1/2016,66000,78744
10/1/2016,358100,78722
10/1/2016,159600,78721
10/1/2016,1025400,78701
10/1/2016,27400,78702
10/1/2016,1082900,78660
10/1/2016,341700,78723
10/1/2016,25661500,78702
10/1/2016,6300,78729
10/1/2016,77988700,78759
10/1/2016,1410100,78703
10/1/2016,2102700,78728
10/1/2016,1116600,78736
10/1/2016,25405300,78729
10/1/2016,11537900,78724
10/1/2016,22337400,78727
10/1/2016,83200,78652
10/1/2016,966400,78705
10/1/2016,5534600,78729
10/1/2016,6589000,78717
10/1/2016,193100,78742
10/1/2016,6400,78727
10/1/2016,4439900,78617
10/1/2016,4862400,78721
10/1/2016,50400,78726
10/1/2016,34766200,78723
10/1/2016,2791100,78613
10/1/2016,5269900,78730
10/1/2016,7087200,78747
10/1/2016,32000,78750
10/1/2016,3345800,78735
10/1/2016,6800,78738
10/1/2016,1407200,78719
10/1/2016,182400,78653
10/1/2016,167700,78725
10/1/2016,22980200,78754
10/1/2016,18310100,78754
10/1/2016,9900600,78735
10/1/2016,1414400,78759
10/1/2016,1243400,78731
10/1/2016,777500,78731
10/1/2016,3800,78721
10/1/2016,21100,78724
10/1/2016,135600,78742
10/1/2016,1900,78753
10/1/2016,2500,78747
10/1/2016,23918400,78735
10/1/2016,3284400,78722
10/1/2016,11494000,78717
10/1/2016,12995600,78751
10/1/2016,43100,78652
10/1/2016,21000,78660
10/1/2016,1142700,78702
10/1/2016,20200,78736
10/1/2016,48824700,78704
10/1/2016,0,78725
10/1/2016,3515400,78744
10/1/2016,205200,78756
10/1/2016,74054300,78731
10/1/2016,5500,78617
10/1/2016,14312400,78736
10/1/2016,255600,78704
10/1/2016,24600,78749
10/1/2016,100,78723
10/1/2016,7000,78728
10/1/2016,16666200,78751
10/1/2016,1240100,78703
10/1/2016,2948300,78725
10/1/2016,23149400,78729
10/1/2016,23100,78724
10/1/2016,49834000,78758
10/1/2016,3572400,78652
10/1/2016,89100,78705
10/1/2016,3938700,78726
10/1/2016,17857600,78741
10/1/2016,4172000,78704
10/1/2016,13226100,78721
10/1/2016,12443600,78726
10/1/2016,22095500,78723
10/1/2016,75600,78733
10/1/2016,5643200,78728
10/1/2016,15238800,78701
10/1/2016,1390200,78730
10/1/2016,21175900,78748
10/1/2016,54293600,78746
10/1/2016,19396000,78724
10/1/2016,35663800,78757
10/1/2016,67885800,78749
10/1/2016,70715900,78745
10/1/2016,5600900,78756
10/1/2016,7842100,78660
10/1/2016,710200,78742
10/1/2016,23386700,78726
10/1/2016,1057700,78701
10/1/2016,5746900,78749
10/1/2016,13946000,78703
10/1/2016,12305200,78756
10/1/2016,12102600,78752
10/1/2016,12169500,78750
10/1/2016,3635000,78754
10/1/2016,12953800,78757
10/1/2016,1100100,78751
10/1/2016,40741400,78727
10/1/2016,40170100,78753
10/1/2016,52886800,78753
10/1/2016,17771100,78731
10/1/2016,63651600,78750
10/1/2016,18681700,78617
10/1/2016,4610800,78745
10/1/2016,51823200,78739
10/1/2016,1900100,78750
10/1/2016,42198300,78717
10/1/2016,10923600,78705
10/1/2016,17081900,78752
10/1/2016,38416300,78759
10/1/2016,41972900,78705
10/1/2016,32647800,78730
10/1/2016,29579500,78744
10/1/2016,54835800,78704
10/1/2016,9363900,78722
10/1/2016,1735600,78653
10/1/2016,39833400,78758
10/1/2016,48256000,78744
10/1/2016,13383100,78746
10/1/2016,11838200,78702
10/1/2016,15692900,78749
10/1/2016,7900,78732
10/1/2016,33290900,78745
10/1/2016,886000,78757
10/1/2016,5198900,78758
10/1/2016,5735800,78753
10/1/2016,70325100,78748
10/1/2016,62794700,78703
10/1/2016,9923400,78737
10/1/2016,76946700,78741
10/1/2016,27131400,78747
11/1/2016,4852700,78729
11/1/2016,38200,78717
11/1/2016,158700,78722
11/1/2016,33388700,78717
11/1/2016,142700,78742
11/1/2016,7157300,78748
11/1/2016,0,78725
11/1/2016,45391200,78746
11/1/2016,0,78653
11/1/2016,0,78722
11/1/2016,155300,78721
11/1/2016,7333400,78727
11/1/2016,13111400,78736
11/1/2016,4746000,78753
11/1/2016,12800,78702
11/1/2016,32200,78660
11/1/2016,45490900,78744
11/1/2016,55200,78744
11/1/2016,53400,78756
11/1/2016,36300,78701
11/1/2016,33500,78757
11/1/2016,44705000,78704
11/1/2016,4382000,78660
11/1/2016,5700,78617
11/1/2016,17100400,78731
11/1/2016,8900,78753
11/1/2016,8055700,78660
11/1/2016,11426700,78717
11/1/2016,28400,78748
11/1/2016,11790100,78756
11/1/2016,1212300,78703
11/1/2016,6972200,78728
11/1/2016,96300,78751
11/1/2016,5500,78737
11/1/2016,158300,78705
11/1/2016,17300,78736
11/1/2016,3104100,78652
11/1/2016,420200,78724
11/1/2016,60600,78652
11/1/2016,970200,78705
11/1/2016,184400,78725
11/1/2016,453600,78746
11/1/2016,1687800,78759
11/1/2016,203000,78730
11/1/2016,28600,78749
11/1/2016,883100,78750
11/1/2016,37897600,78727
11/1/2016,53508900,78703
11/1/2016,2302700,78728
11/1/2016,53000,78726
11/1/2016,1085100,78747
11/1/2016,38932700,78759
11/1/2016,3093000,78722
11/1/2016,34021600,78757
11/1/2016,10120500,78705
11/1/2016,8700,78617
11/1/2016,689700,78731
11/1/2016,13314800,78703
11/1/2016,2970700,78741
11/1/2016,895600,78702
11/1/2016,848700,78736
11/1/2016,29800,78754
11/1/2016,48900,78741
11/1/2016,1432000,78719
11/1/2016,2503700,78613
11/1/2016,18947500,78724
11/1/2016,500,78738
11/1/2016,20800,78758
11/1/2016,102200,78652
11/1/2016,30300,78724
11/1/2016,1055600,78751
11/1/2016,12782000,78724
11/1/2016,379600,78719
11/1/2016,132800,78745
11/1/2016,517400,78731
11/1/2016,2791100,78754
11/1/2016,2587200,78701
11/1/2016,4700,78721
11/1/2016,1845500,78736
11/1/2016,29015400,78730
11/1/2016,103300,78759
11/1/2016,947100,78701
11/1/2016,3445000,78744
11/1/2016,10793400,78735
11/1/2016,2705200,78725
11/1/2016,692600,78746
11/1/2016,1500,78747
11/1/2016,327600,78723
11/1/2016,21160600,78735
11/1/2016,18161900,78617
11/1/2016,1223200,78660
11/1/2016,4894800,78717
11/1/2016,1590700,78730
11/1/2016,186400,78704
11/1/2016,65781900,78745
11/1/2016,4090300,78617
11/1/2016,28347200,78744
11/1/2016,5559000,78756
11/1/2016,6587200,78747
11/1/2016,57100,78739
11/1/2016,63858300,78759
11/1/2016,10700,78727
11/1/2016,74930800,78741
11/1/2016,1156300,78613
11/1/2016,48825600,78758
11/1/2016,3900000,78730
11/1/2016,21601900,78727
11/1/2016,2700,78728
11/1/2016,30861200,78745
